featureid	Intercept	ATTRIBUTE_sex[T.male]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_1200]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_1600]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_1900]	ATTRIBUTE_samplecollectiontimehongcode[T.Cort_Waking]	C(ATTRIBUTE_bmicat_bditotalcat, Treatment('HL'))[T.HH]	C(ATTRIBUTE_bmicat_bditotalcat, Treatment('HL'))[T.OH]	C(ATTRIBUTE_bmicat_bditotalcat, Treatment('HL'))[T.OL]	ATTRIBUTE_age	ATTRIBUTE_race	ATTRIBUTE_metabolomicsplatenumber	ATTRIBUTE_del8
3421	-0.235268610756719	0.621834668163224	0.537397627390702	-0.0879330786127617	0.604325911207907	-0.694886637861244	1.07568391672495	-1.24070063185278	-0.756575869987498	0.00358250948639731	0.740463936463047	0.969658709023034	0.0126775156839471
3422	-7.99722554091724	0.741960259918137	1.28566599325069	0.927356466446442	1.23648729006838	-0.423200083906166	-8.51184598096487	1.00152990270075	2.4946083550949	0.0650258793220125	0.156728992000271	0.604777543697392	0.0635682799054961
3423	-0.612563389580572	-0.48895242547615	-0.788231130086105	-0.575692430343108	-0.444338181809671	-0.153831435377113	-9.39868107923147	1.37905406813737	2.20217998080443	0.0434423296436868	0.42157749249046	-0.277761214520896	-0.0285128421948571
3424	0.554006558615839	0.0730462491698696	0.216253046549638	0.50202439704947	0.631644508047811	-0.8688168060131	3.02247830740336	0.757183880094851	1.32559711985778	0.00471194672437529	0.000675508514095369	0.150833017084633	-0.00962705275577497
3427	0.35441873665539	-1.72372051810844	-0.302734132252853	-0.0109846743006279	0.075442930861227	0.217464255159386	-9.94403210767385	1.34479883477692	3.12046010546874	0.0309306702301107	-0.567304900154423	-0.250330918576683	-0.00109579152029943
3428	2.52607185836521	0.445627811197205	-0.151349778615157	0.373781665955109	0.0514012781817836	-1.49949784391593	1.19862803331736	-1.31947699141089	-0.931841659019481	0.00641077595802168	0.0413111539036523	0.665527176935112	-0.0385035827623029
3429	0.71377514000622	0.179667818192406	-0.0260558085071252	-0.161869779433685	-0.0214701684277134	0.707328842943199	0.280522431052953	-0.991020351167356	0.136721087028493	0.0230440071508489	0.0244069786221276	0.440807050917183	-0.02183196245295
3430	2.3506895422527	-0.260053006168442	0.344973091639359	0.621269926224274	0.452561518355123	-12.6815561782665	-8.21545449384329	0.233437270407046	1.00682587676238	0.00181919920297484	-0.439792922005009	-0.549932652261222	-0.0981844805048127
3432	2.9591030299255	0.925489636901779	0.263822798289139	-0.111584916915374	0.256198069258444	-0.0257992278880996	0.516698206580907	-0.513388901467954	-1.08072071022798	-0.0357676062077083	-0.201642802223514	0.544509521577393	-0.0310849428043981
3433	-0.880856293480718	0.272774803284569	0.680168752230485	0.467941030655427	0.427807232542746	-1.04231305235099	2.62126036993387	0.00700065541681161	0.729239476253499	-0.003928787754456	0.621543125942398	0.632939862910544	0.000196755690751553
3435	2.29524805094687	0.395098808053894	-0.0110695318805383	0.462167486343903	0.866259833975546	-0.193784667188637	0.00500687471750361	-1.39826050352636	-0.914783524940501	0.0196889250263772	0.435338387027432	0.260515189621483	-0.0244625538454671
3438	-1.49553825263294	-0.31198629474266	-0.221462960683029	0.401411279831452	0.80705191771578	-2.29956002348136	2.58579429499033	0.102079242948855	1.1027991300125	0.00537712710948805	0.036188253894497	0.875888994786774	-0.017389825718226
3440	4.22831128235546	-0.448493209835129	0.00272584394343633	-0.20312000831552	-0.903825620011576	1.16262392885018	3.61740585676554	-0.419010430093442	-0.329380559394847	-0.00419972811786314	-0.462611368164371	-0.453531676080192	-0.101222007708373
3441	2.72754583950726	0.285990255717201	0.435878400362809	0.562003597412629	0.546269556685202	0.14587406999398	2.00477250925425	-1.39420977186743	-0.991665648887645	0.0202389194354616	0.127955654397656	0.562182261500393	-0.031864307062449
3442	3.3221543848106	0.215083422902985	-0.440982337437789	-0.584311023559051	-0.865354398087748	-0.161308003599159	1.22249873987558	-0.447301178689634	0.710249853660573	-0.0301173811122574	-0.0289924650042762	0.385635054562127	-0.0185247130559106
3443	4.47422574158398	-1.11855980491264	-0.426196809254806	-1.16439367851205	-0.0661259682934361	0.370377110307701	-10.8498252976763	1.19881965268072	1.09909684710692	-0.0339593121126093	-1.01746695326264	0.0291100804543843	-0.0464960999653955
3444	-0.255337256234014	-0.380088624712066	0.266639713801224	0.339997753296418	0.277186533613913	-1.02675767057609	3.43173494449976	1.06601068425592	0.731009316970815	-0.00878578958062311	0.265186020866085	0.937940544340645	-0.00369970983427954
3448	-2.29341675643238	0.366760733369751	-0.130622144185226	0.379589542542023	-0.623135426835306	0.31251864320565	-10.8724493134844	-0.832141309495603	0.144363475372304	0.0571100770220361	0.519784571364571	0.236770636293923	0.00637893920230675
3449	-1.28027107123646	-0.0951020542345808	0.0112280888927772	-0.811575904693084	-0.219710210160502	0.62655787355233	-9.24607220777151	0.0193915073912989	2.64162923150252	0.0354288353309236	-0.444060614570927	-0.0587627227568278	0.00974408938947129
3450	3.68107007141796	0.814723404888077	0.841019396342118	1.32200168052725	1.15979530493807	0.482555435960777	1.35845741144541	-0.908099799867307	-0.931369113395702	-0.0173552378356256	-0.1845183281749	-0.0676108534598002	-0.0518365122244973
3453	2.9980017959663	-0.234629449602203	0.485758428133805	0.553148731384797	0.612102886839621	0.510819720094688	1.41092690340403	-1.54489698957983	-0.841272162864696	0.00992124739142279	-0.0089751391261329	0.671633177561571	-0.0376470416651387
3455	0.776119214255488	0.355408581737442	0.17691660360225	0.569284781609101	0.935958644552938	-0.867754889661781	0.859594906486302	-0.95511212896887	-0.30270199723054	0.0078607967779241	0.328123220935513	0.154823309633767	-0.019363383935513
3456	0.581111055571711	0.711197408679886	0.602311734713395	0.100679859314484	-0.0385488065044957	-0.173938227827064	-11.9226554978716	-1.70758953642431	-0.191315817306529	0.00314180019350867	-0.107258370384525	0.349093354198967	0.0116348469762783
3459	-4.70801379088672	0.529682489875717	1.23276269868739	-0.274366155471282	0.769613048239462	1.44958119279671	-10.0840200532305	-0.224311261888181	0.0760110145110977	0.0503534286007486	0.0685016007572899	0.100738770220315	0.0778269849850516
3460	-6.84642006758961	2.14546886349098	0.572949533022721	-0.204705730285125	0.243559977217428	0.572722958391197	-11.1231912721026	-1.22791925024573	0.873881233264912	0.00147251251192908	1.50583566142624	1.08277172491315	0.0442625999583583
3461	1.71304280753819	-0.159050029870109	0.236714367426713	0.551028713379426	0.461540719671957	-0.314303113157265	2.17806133142832	-0.873606830354368	-0.743971394966136	0.011267131446322	0.0860079021603356	0.684902288842832	-0.0115655988321919
3464	1.5982968627998	0.365008356813355	-0.100233788930099	-0.205365672912078	-0.111029008225687	0.033234881227501	3.58946361652735	0.608488113169039	0.713023078968037	-0.00383296956268926	0.265796223416973	-0.643712216165031	0.0028017142920475
3465	-4.57346464995655	1.94332757854836	0.883374933756669	-2.052256122436	0.497464439078085	-0.0307192336864395	-10.5362505067217	-1.22079887938086	0.734313560058583	-0.00387898993639131	0.623264629155446	0.876404336545502	0.034874166189013
3466	1.8420205533096	0.362678828481598	0.434591297663529	-0.717751041259246	-0.599613526658304	0.226594733064659	-10.9577964890825	-1.12306395124975	0.510228825141896	0.00356155659111361	-0.395638158783268	-0.117309981133903	0.00447799527483988
3467	-1.86436869506153	1.14311090374367	0.867837910212357	-1.18947125991769	-0.370957234696634	-0.33711547964286	1.84646185747507	-1.05381551336828	0.437992167999257	0.0398309438213907	-0.0885670690387	0.7390172918177	-0.0202025018499513
3468	-0.0994613349846247	0.219638946298523	-0.261758799992721	-0.203084483947234	0.262681862517111	-0.421266509229652	2.66479035726908	0.362144262079562	0.813274217178334	-0.0108974992573061	0.599487150780905	0.187072611305748	0.0263063514738064
3469	-3.0262582481316	-0.155981955286102	0.99417198137172	0.512217029724641	0.238882919951193	-12.8159641753979	-8.28639451154348	-1.50481095861975	1.79223429911326	0.0680789856896005	-0.773269465431522	0.581621541533505	-0.0763687856362481
3472	1.77071289416043	0.387510570529862	0.393096212900956	0.267940506134553	0.653408071203939	0.437068508928307	3.00393172613505	-0.343727498765622	0.270516467620839	0.00994534256907324	0.113907405868221	-0.74628334596392	-0.0159400060639997
3473	-0.878939408104742	0.185662749055786	0.752915744341691	0.801440939102692	0.958567163153402	-2.10744519346427	4.15687387696627	-0.0302554662186254	1.87593611829471	-0.0224647361129322	-0.757665207847904	0.983241802904641	-0.0308571860061307
3475	-3.1616718948296	0.372956397775574	0.280931715525468	-0.228097453917937	0.0140546766955776	1.11658780462075	-9.93658391126272	-0.32038345884863	1.14199103169631	-0.00691892367748399	0.768292406335522	0.659705264385675	0.00377828703659582
3476	3.82186840172497	-0.186035973187523	0.286034826792557	0.0758359281163643	0.464606067343466	0.336687611406334	1.74707087389353	-0.2954095895249	-0.653574275444041	0.0138373433336816	0.332382360234905	0.124050862047707	-0.0418085038529057
3478	0.794617158133661	-0.336172101255493	0.364354376353104	0.492134317551179	0.912299892111532	-0.911925746137611	3.01343973986033	-0.193564086671506	0.355844212104787	-0.00784506623593946	-0.0389338044970741	0.802510491464173	-0.017032115893187
3479	0.761165124137079	-0.00294191127641656	-0.178682799779098	-0.116215244140105	-0.250656941727884	-0.317588282758705	1.87764676920298	1.54264418828901	2.4940846686859	-0.00831809242216726	0.0487763376385461	0.180484033081566	0.00445750990348864
3480	-0.952700156014288	0.217821049336357	0.0722656293285682	0.370027527008576	-0.557937959031351	0.932500170534142	4.8949520241392	1.51321341145452	2.75308890395354	0.0315522796198926	-0.04777436541016	-0.00796311452623699	-0.0471023313568254
3481	2.68731818791119	-0.865033355709152	0.695214871920426	-0.628762975539642	-0.01179037411619	0.353285120790489	-10.4825719941485	-0.767069249864255	-0.749184655616771	0.00367793279739241	0.231802293792416	0.0508229796624532	-0.0751863188908715
3484	1.22936360235897	0.410086217168732	-0.0905921415912316	-0.0955403002161552	-0.534627059296854	0.413500355546959	3.29094728342417	0.63077369380411	0.739225638439168	0.00967836591454367	0.453038045898129	-0.172253900315727	-0.0083817012475152
3487	1.17188153858868	0.726930829528733	1.37320757345088	0.992814764175935	1.43723287264895	2.37687842733193	1.25657996050242	-1.35275688719336	-0.686778830955516	-0.00541111056653638	-0.0561724214404334	0.116140610430275	-0.0226399816439767
3488	-0.179094332497442	0.655500861648484	0.433371667422135	0.208865150604768	0.11431350390505	0.560307787721642	4.55162912122133	2.50356516290125	2.30299092583846	-0.00336767894176622	0.501804994180847	-0.499320202615226	-0.00855112372499895
3489	2.33321872051445	-0.444155839439468	1.2072738452328	-0.57981850227304	0.731920620604269	2.01021592504311	-10.2532676804888	0.831908315901126	0.220216465522755	-0.00812404763845583	0.112757095828701	-0.274911695268119	-0.0635719366238732
3490	1.47953782673565	-0.925800767894821	-0.341840024434249	0.404998048935456	0.509306213064901	1.11930339223672	1.62321003786448	0.156689376119937	0.612502050926198	0.0185130483195386	0.347362914815594	0.169078654501473	-0.0149897180364747
3492	-6.0916125953606	1.31016257667915	0.386226181544144	-0.169801250304656	0.281405350371115	-1.06516547315788	1.98218973986033	-0.191752820726072	-0.0527775759201157	0.0180428347274862	1.08730570389335	1.47523379966978	0.0499510698153358
3495	0.578323346335566	0.192721831444664	0.593216900385697	0.829317793045564	-1.12804994900633	1.62376336938668	3.63057735077265	-0.0994043643433202	0.627504063179005	0.0590555875286661	0.586554936826278	-3.19321625783678	-0.0119637206063886
3496	2.34763066168514	-0.740372446533279	0.198347334421952	-1.37972785552927	-0.594190934495218	-1.65660758131217	2.43653484693888	-1.30611124586645	0.254154992629994	-0.000232474626580673	-0.618003776535343	0.430499604795014	-0.0349980734155793
3498	-4.8462684333733	0.367082389835282	0.36450672582515	0.828008994255585	0.858769795103781	-14.5227694045849	2.08049401155832	-1.62938967299048	-1.41273264832307	0.0377012028083406	0.745809489622761	1.1968773071504	0.0423984144015889
3501	1.74411539431301	0.237228187564774	0.583294634379227	0.261445268784089	0.126148125334494	-0.137717200452797	3.04990097395304	0.939514339451159	0.435442281295766	0.00112066629381995	-0.0405322222560157	-0.438546353127922	-0.0153511233494897
3507	3.02517984505383	-0.134796542283134	0.373577599085648	-0.110660568084197	0.213499447508566	0.462597178285606	2.34939702860239	0.460447103266085	1.09168340020369	0.00116680215152125	0.0327595563084374	0.0429979030824056	-0.0325594536827226
3508	3.36120532150952	-0.870841351505356	0.239531998194535	-0.588704601134734	0.0543629137713832	-1.25104947202872	1.00716074816111	-1.54150119375769	0.413456392814626	0.0999082459792695	-0.114081373676609	-0.723351770188774	-0.104885368780913
3511	3.44194505806652	-0.0722349855862425	0.0184338136089637	0.719924673233552	0.471391579313986	0.86136011964608	-11.3389124024737	0.113350362066592	0.81181706242751	0.00725592884274344	-0.166124811634373	-0.257598155286277	-0.0742110155389924
3512	-0.999942082207525	-0.156295058485107	1.23105228380092	1.1436438409429	0.115205666228048	-0.503354979688637	1.76584109178904	-0.17145255159918	-0.512521552513133	0.00969219791742186	0.0882173271328698	0.931010610315835	-0.0285525314376969
3515	3.68586288090435	0.127368445340557	0.0391776605022742	0.195950969849152	0.72585131804537	-0.166423751050941	1.93050893656138	-1.28662458014074	-0.283116864631664	-0.00209272255150457	-0.478417566284489	0.335931277725731	-0.044193259613337
3516	3.72965977783886	-0.542267886158066	-1.15087937875859	-0.331975475158172	0.893863698645346	0.289969967668541	-0.684342299782008	-1.75223675322119	-0.497034358451854	0.00660654368849616	0.283350268140484	0.797698295567071	-0.0797318138049264
3518	2.77940480108944	-0.0622744832001493	0.686230425394852	1.18317161480002	0.546650072737448	-14.7332434188671	2.00256928316477	-0.337234168763791	-0.642156171272289	-0.0288731900319256	-0.180399647220921	0.0364720885491719	0.00120044575470495
3521	-5.42204691771778	-0.408970174547272	1.24992883638271	1.64533822217993	-0.652158835725077	2.20129089242745	2.7681449305189	0.460711330656375	0.307388854553212	0.00789080399127821	0.636083764717032	0.861235028955971	0.0716846853627544
3525	6.03139303322521	0.318280759099884	-0.00929402872196894	0.795655950699372	-0.55254588444639	-1.42666716688346	1.81041821352366	-1.28691568922583	-2.13062314934541	-0.0758701690748133	-0.522452166542362	-1.92810576513049	-0.0253957241640706
3526	2.06895015086619	-1.36321744060143	0.543844823397477	-2.05583430847116	0.121345183058493	0.385168122118004	4.10767170301798	0.0059693758529078	4.44494671874236	-0.0548428071006932	-17.0388334302753	1.08482140943769	-0.136938995854678
3528	2.44367368217198	-0.244725254531936	0.787301902331193	0.0371572820287178	0.639861962004415	1.45812146550942	-10.9934248078692	-0.254538923020994	0.0500519996185196	-0.0189804050415554	0.134922245279003	-0.213919037129844	-0.0157857194409986
3529	2.53558091517178	-1.15886804198845	0.722989682711442	0.310209736023469	0.893606802626364	-12.4508080016918	-5.95658341535208	0.456460983042086	1.46922646217536	0.013351587830504	-3.40339308069641	-1.17178659990069	-0.0790519855783601
3533	-0.466122883599127	0.27450476849453	0.341292385615189	1.05852960029654	1.23058499972414	-0.0943161975688858	-0.390922938667506	-1.72195258688513	-1.45942764229585	0.0162612518951498	0.757213825121571	0.315531647655999	-0.00151924340588045
3535	3.40962896939007	0.236881750468178	0.0554137273205115	0.502531990204377	-0.0985640080730992	-15.4851374160595	2.01877983919504	-0.175057202096616	-0.661470937202464	-0.0169685787796773	-0.309820225700687	0.19995454594854	-0.0338306829200406
3536	0.187165361601984	-0.328991559501724	0.309154276408036	0.154164299164338	-0.175339797333963	-0.873752070600502	1.50644358507517	-0.0815208251434911	0.882602644493092	0.0173877685055337	0.445549348130871	0.732564492974316	-0.0388630621002336
3538	0.0319783508369085	0.526898327115937	0.0931539578808143	0.167599186096711	-0.29804525692869	0.658152388399132	3.57488002888086	0.97957250523981	1.64251476653408	0.0212233795508943	0.651766804739882	-0.468833857324089	-0.0149141318963189
3540	3.17145792837826	0.854567023757859	0.770675901926835	1.60412923971228	-0.225169518784769	-0.216063214475624	-10.3546222794878	-0.690451770539914	-1.22760276741792	-0.0305302839070358	-0.227149715885471	-0.832725816514457	-0.0437533102796693
3541	0.392606598097956	-0.824401405807571	0.339316849268754	1.08538351932578	0.918820401831381	0.602014111345299	3.40022316089991	1.48406617391523	0.126145792533864	-0.0226443533129789	0.213199147716213	-0.292751484658683	0.0258903175725322
3542	0.810201984603083	-0.395456788297729	1.84140891269573	-1.4241211565394	0.909763714476339	2.05760382301141	0.209585751212865	-0.927404552217161	-0.210434007118236	0.0140386058673463	0.881029912963558	-0.214142792966331	-0.0118263058231492
3549	-0.847753781121099	-0.238795009609299	-0.42611884637944	0.0409238187413643	-2.15959868748594	0.273568915193565	-7.98995247968313	3.22507831502375	1.69632703379284	-0.00635618132499834	1.07188127352302	-1.82601326062914	0.0253458487002831
3552	2.10895704920975	0.0832567185349896	-0.649255986653487	-0.186646953429656	-0.183350423173197	0.839418934648521	-0.793868457161159	-1.01744046759192	-0.562902736137401	0.0111569410845838	0.59501523844111	0.449904135320221	-0.047056145207705
3553	-1.75777341727527	0.703501495365067	0.441599969424088	0.406797870789094	1.08534612338137	-0.47914691084098	-11.3353189576494	-0.848088889833127	-0.132443475196849	0.0141571595058046	0.714192734792877	0.412077433321511	0.0103383584080915
3559	13.6870338737556	0.513309213165207	0.914153461016495	1.19653139987998	0.832594892187826	1.40292601472665	-8.1876520264971	-1.4328824574906	-3.72829370446015	-0.0952942909017005	-3.19663386629517	-3.98880332067248	-0.0965011335776467
3560	-1.01160241965565	0.577007802966995	1.0074516578091	-0.0987773092646171	0.913615128203146	0.923146771257408	-11.2213443864214	-1.24726977896277	-0.235042261550914	0.0170625208601556	0.0592098326832543	0.689203704599177	-0.0297165654466767
3561	1.0338859378883	0.544240358117981	1.364151362933	0.925600632820649	1.02416565100741	-1.16904444807243	2.04348334185007	-0.761148839708005	1.298179251482	-0.0232354323189505	-1.14327614592011	0.548278353068863	-0.028786550448956
3562	-1.3346660316399	0.460427674297257	0.104173903025468	0.342812523041291	0.0375808684070034	0.0641952026538926	1.70971616617563	0.126637548689212	-0.600294160316478	0.0249559788689218	0.607420176960577	0.808752125952279	-0.0196521535382886
3563	2.84230754967419	1.05687919521706	-0.194887872182052	0.285442814026398	-0.286319354371317	-14.088473750288	-11.2925752747881	-0.222248225923215	-2.86088972039033	-0.033099198462049	-14.9123504667133	0.866093582365548	-0.11331667675239
3564	1.3839139759132	0.319808396343155	0.568131808794816	-0.132388130034881	-0.0637165101330357	-0.264113379652016	2.63969322553995	0.989591569189395	0.388892961074818	-0.00509671096650739	-0.00112538622314828	-0.457796984460319	-0.0059344798193593
3565	-0.392679947655523	-0.0184232938848303	-0.145277018986862	1.20792137065939	0.170889755888693	-14.8715586196728	1.26899846903208	-0.960439353700315	-0.361813592384349	0.0337888321563802	0.184539446368862	0.519567406628167	-0.0207319252060075
3571	3.60436628456799	-0.690072325225906	-0.0702793554889367	-0.659994617309051	0.0484994856555385	-0.444907141859047	0.105769718803197	-1.71361342024389	-0.747295665214549	0.0651888607725702	0.12285147024696	0.0885887806153646	-0.0708049528167863
3572	0.437707167822992	0.400134685281677	0.465625409640153	0.0639061776738594	0.518984338446371	-0.124621821577064	1.52920659891489	0.0321087544005763	0.521935296585072	-0.00390402388719698	-0.0283594040721168	0.501252240393197	-0.0243036478624959
3574	-0.883530396263922	-0.302084294315414	-0.312222238026779	0.0644814817052315	0.269497296019308	-0.355950785810463	-11.5883831132281	-1.18025937628332	-0.999456214378368	0.0299432559594713	0.808548116818119	0.485878012034928	0.00993323122548866
3576	-3.01278759841236	0.191779273394509	0.602104310549576	1.06057225147299	1.19813289324831	0.790721463029869	1.80919059625986	-0.206542044397031	-0.519911336372386	-0.0106532776072421	0.37059154523914	1.42601836368803	-0.010701009245338
3577	3.33376286621777	0.643680485729141	-0.215969081364791	-0.832050100173431	0.118316313429586	0.44660501367379	1.31497510782602	1.1453623478454	0.468224835922231	-0.0283395413817637	0.59529874828323	-0.288877659585441	-0.0436867691443582
3578	2.00764864381043	0.191952588800354	0.23026657537349	-0.858473554458099	0.620896002455465	0.524075793092735	1.66357096544626	0.246817559484805	0.0785991673965347	-0.0292908234797217	0.444454157486607	-0.730391555573905	0.00486513209926891
3582	0.781981807906305	0.0371438849903776	-0.824957604848068	0.734296187553925	-0.0621393712322789	0.879945563142784	3.5145443331373	-0.438614278550779	0.114392471839894	0.0157701096222005	-0.0642183332293739	0.980099267218148	-0.069737083451571
3583	3.32939801808087	-0.0150439191423223	-0.294935222111862	0.227895960007233	0.0801042525012416	0.0345077980213242	2.63218566290262	-0.188314347978269	0.413810086776723	0.0061111322328649	0.0382966489941369	0.306995189640557	-0.0101973295078893
3586	1.52799151535717	-0.21277969812973	-0.0220255808459924	0.522032961044831	0.33677615801882	0.267932699983604	1.72556575647715	0.12866815972742	0.847207201053609	0.0198016672119699	0.264847019448925	0.212570643875634	-0.000487090261401653
3587	-0.382277745049322	0.48246839905159	0.391249661005814	-0.781418338622527	-0.0220292599957066	-0.0540949832744522	-11.1128419984209	0.655243784670199	2.05718813591193	0.00484225365372519	0.138295570150066	0.420215076658761	0.000947417518375397
3588	0.414831024367487	-1.02298578357323	-0.341537948094528	-0.829093232955413	0.886860748930685	0.333583163087853	-9.51191846021292	0.905510366443957	1.28553394727897	0.00120261522980551	0.208707162872006	-0.0954304273390422	-0.00806889979702425
3589	3.10171667929379	0.032997567970319	0.300113443888505	-0.140711799468475	0.165300985975973	-1.42410130613517	0.842754210151464	-1.18630924772802	-0.15692906327058	-0.0327864989913799	0.289716521039654	0.478261507008111	-0.0337446659670491
3590	3.30751143093792	-0.606883135791855	0.281606916941483	0.639861091766877	0.461209317847006	-0.620548440153114	0.102637375510961	-0.0268055493790258	-0.33427314705659	-0.0216786318734088	-0.34592436836655	0.527949622724091	-0.0243881262705941
3591	1.78107963200299	0.00966789091007254	0.565160636462052	0.967359527740998	0.434469124480001	0.411404656236656	-1.3964766610491	-1.05967560362402	-0.862860965202342	0.00330220560582499	-0.433419874176334	0.872464454624688	-0.0591642252967973
3592	0.075915557105219	-0.561427262779312	0.911976818598588	0.913460716400666	2.11302336136889	0.453967140977867	0.967963303245336	-0.565491109605466	0.0429425960082901	0.0457517339572511	0.0616086812168847	0.374010926935708	-0.0426828853653092
3594	7.72143672104565	0.497845741752548	0.495326165713151	-2.34986306747385	1.07076444308352	1.50853590852547	0.952932442344457	-2.9704891736466	-4.01071100182344	-0.0567903907313742	-0.636862090095829	1.19492388412717	-0.27114760054809
3595	4.08253048058239	0.175434562210007	0.0807249589336707	0.0583622304540108	0.36131491343569	1.24640135652352	2.62116798273447	0.110628933195437	-0.614983128974925	-0.0262543146191895	0.593855348468341	-0.0646058256888041	0.00428560079473066
3596	1.21797154541699	0.0061216604150965	0.012030605830033	0.0603854505162666	0.436282774611227	-0.197309209043495	0.891668642677098	-1.3964244420487	-0.582428502510081	0.0417577608213029	0.154015341535259	0.473628914806878	-0.0284676544235368
3597	2.28163074399916	-0.402616080995636	-0.50915050073735	1.6697406617742	0.577516576452963	0.592266367738731	1.145993555702	-1.300122409578	-0.431340741584789	-0.00360546235887189	0.288641610875774	0.307919300053154	-0.0106962948904653
3598	3.36255417462078	-0.516903367992477	-0.207965608082931	0.203332885895295	0.23202910105776	1.33836774713326	1.09277757517222	0.811933368925418	0.296288800765981	-0.00768240888563772	0.787099832430531	0.218467271778618	0.00505988748210478
3599	-0.869194525521124	1.53591254616158	0.081328873194535	-0.188838735427337	-0.575734475449808	-0.389282656843178	2.99211236349466	-0.362366109605466	0.636478853752126	-0.00783677187708993	-0.156326106056522	0.569579048905407	-0.00940390227896166
3601	3.00809935923306	-0.367098269220428	-0.745864625416915	-3.37971355041452	-0.869932273225077	-0.39143676870536	-11.1186861146319	-1.69517674994055	0.0776148562927139	0.00479634503873209	0.9177726001889	-0.449492388513053	-0.0593521065877099
3602	4.87101004715649	0.444040271285935	0.201677803553422	-0.137468114699798	0.157702109022848	-0.182154847318642	-12.8723434556353	-0.368436961885129	-0.143598126838695	0.00466269838662962	0.241163531079937	-1.0160999830031	-0.0360205650196691
3604	2.6421380757877	1.02597001457588	-0.574341054402511	0.988686188850922	0.0807956663806362	-0.380896760160438	2.33554180971506	-1.46307221006933	-0.772739457557689	-0.010890390472094	-0.591095617279362	0.153134650442635	-0.0681692428753991
3605	6.43395588989941	0.369061055425568	-0.0287594751941369	0.593134984169526	0.339072367354147	0.532109307115562	-0.135217105232448	-0.52526262354437	-1.37024288124848	-0.0343857386424937	0.378965163365055	-0.987931900765861	-0.0323352284596581
3606	3.00762574072567	-0.0324270624481008	1.57730758623012	-3.17896796783395	-0.170385936097391	1.10056285745431	-8.94422951825735	3.65551027703699	0.652786326934804	-0.109097243966142	-1.28185932920868	-0.732203894402946	0.0709292672707419
3607	1.73804260488239	-0.66823276614769	-0.0720827536212609	0.357654318008942	0.320716520949118	0.176832960908897	0.0287562262189685	-0.0153466756302465	0.0744095569152725	-0.00441517469433923	0.508005330100704	0.369047677967583	-0.0185035385058541
3608	-0.616910475533331	-1.79798909759148	1.38252222970851	0.697820171509309	0.614849945708029	-0.136502457792274	-8.40569153913137	0.593763202909793	3.33142383151244	0.0434583930954538	-1.93542938517029	-0.195369833257164	-0.0580553181336541
3609	0.724736791808283	0.0599679628573491	0.601926092661698	1.33541165271811	1.02001204173159	0.718776987855919	1.16898211351755	0.164235443357791	0.604790282775868	-0.0179127834081449	-0.310250988468479	-0.149175637509788	0.022121622519819
3610	2.02192443307129	-0.471082893367843	-1.01041864915959	-2.15023566802927	0.0779630152423305	1.0752761829548	-9.29987851270315	0.833340079073275	3.60584194712828	-0.048204863192121	-2.94110136316712	0.49849221751455	-0.0687530033157487
3611	3.40915010567394	0.125730181876583	-0.9804930643665	-0.799603715743499	-0.559485772446878	-0.604103757078163	-11.8239616502154	-0.122377067323362	-0.821444558570873	0.0578717349752984	-0.112959137424778	-1.71510141446825	-0.00426673999589872
3612	0.730577808577692	0.207156839612885	0.726646546877701	0.359947189484162	-0.122701028184183	-0.310744239027016	2.16925557962778	-0.206879764314329	0.536876392890919	0.008301122365912	0.330603250995327	0.708947411630188	-0.00500253884655428
3613	-3.13442255858692	1.075423153881	0.525943283594926	-0.0422883184809257	0.471263906164877	-0.673872901136391	2.02643045297983	-0.255958348031675	-0.170033859680186	0.0152657835468851	0.741822624340702	1.51819909260038	0.0267279481648188
3614	1.11220667954174	0.108435797337456	0.634171132601578	0.520103677902741	-0.349335053757914	0.0667505729847031	-9.82308140882131	-0.2590326363999	1.32563964777182	-0.0523285267218747	-0.826205780968021	0.440790972564255	-0.0240181304381509
3615	3.16423295136181	-0.159624648448067	0.184072260416825	0.620166525040192	0.608892819090597	0.0562808979206162	2.43960222116831	-0.0597847993332494	0.246966076423634	-0.0180028460264005	0.438060933485676	0.439711189720665	-0.0288568168745656
3616	0.498436194617426	-0.339112845417099	0.480062608279069	0.797191127930207	0.764007708235495	0.488701390092857	2.2730699431074	-0.126985936875974	0.238488865425099	0.00646508323999266	0.433402070537258	0.396160191748177	0.0220618227629642
3617	1.39304481144634	1.57823196316139	0.235827927149613	-1.80343772491403	-2.66944728215147	0.291033791368492	-11.0318512071001	-2.26044717382971	0.232570720245351	-0.00219549772290369	0.141790697112728	-0.0615559156202922	-0.0292717210815568
3620	1.87504057284085	0.129082823935909	0.437622909106095	0.821550115738435	0.742046734495871	-2.12012667768668	1.78087862841013	-0.551247268434202	1.02806873374175	-0.00917902004865785	-1.90603761957581	0.54511596903566	-0.0701613120601792
3623	-1.14386655692371	-0.916551438327865	1.59677637056239	2.04176317134909	1.93778928200792	0.300092982118614	-8.30267468579885	0.635156125311221	0.304780436088551	-0.0142803552835979	-0.0429590849726905	-0.732295566346611	0.0326804805679898
